timestamp,neigh,category,budget,cost,slack,slack_pct,profit,roi,budget_utilization,y_price,delta_reg_abs,delta_reg_pct,gr_liv_area,garage_area,screen_porch,beds,fullbath,halfbath,kitchen,overall_qual,overall_cond,kitchen_qual,heating_qc
2025-11-19T22:05:34.694756,ClearCr,alta,500000.0,464999.8899999995,35000.11000000051,0.07000022000000101,35178.62470896408,0.0756529742597662,0.9299997799999989,500178.5147089636,23746.41861561674,4.984218907653974,1063.0,500.0,156.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,4.0
2025-11-19T22:05:30.624371,Crawfor,alta,500000.0,358388.8899999996,141611.1100000004,0.2832222200000008,32937.64287461317,0.09190475428692337,0.7167777799999993,391326.5328746128,-45793.43391323282,-10.47617070657824,694.0,449.9999999999988,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:44.042397,GrnHill,alta,500000.0,499829.14,170.85999999998603,0.0003417199999999721,-34765.03795119148,-0.06955384384190061,0.99965828,465064.10204880853,-17554.057620857842,-3.637255927724087,1295.0,450.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:45.853823,NridgHt,alta,500000.0,495011.39,4988.609999999986,0.009977219999999972,9816.179413747508,0.01983020918720175,0.99002278,504827.5694137475,-668.883710867085,-0.1323221373231262,1302.0,460.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:38.018282,Somerst,alta,500000.0,494126.39,5873.610000000044,0.011747220000000088,-4263.363001359161,-0.008628081979914413,0.98825278,489863.02699864085,-24772.687238884624,-4.81363546165609,1210.0,450.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:48.032669,StoneBr,alta,500000.0,495932.8899999999,4067.1100000001024,0.008134220000000206,38685.60494863731,0.07800572563081533,0.9918657799999998,534618.4949486372,-3028.453565934906,-0.563279225205688,1240.0,450.0,162.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:40.087740,Timber,alta,500000.0,487687.89,12312.109999999986,0.02462421999999997,34069.64132429997,0.06985951880884303,0.97537578,521757.5313243,36299.66804634192,7.477408605812993,1240.0,450.0,0.0,2.0,1.0,1.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:41.923628,Veenker,alta,500000.0,497668.89,2331.110000000044,0.0046622200000000875,6364.280029959278,0.012788181374888187,0.9953377800000001,504033.1700299593,30341.055802501098,6.405227127748191,1210.0,460.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:04:18.949173,Blueste,baja,500000.0,497188.89,2811.110000000044,0.005622220000000087,39082.974209286855,0.07860789932230154,0.99437778,536271.8642092869,88148.92615587276,19.670701646914097,1210.0,452.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:04:00.227824,BrDale,baja,500000.0,425174.8899999999,74825.1100000001,0.1496502200000002,-31581.7458063527,-0.07427942371279901,0.8503497799999998,393593.1441936472,-8391.946737479826,-2.0876263639632437,948.0,450.0,162.0,2.0,1.0,1.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:04:04.340348,BrkSide,baja,500000.0,310637.88999999984,189362.11000000016,0.37872422000000033,67131.64857835387,0.21610901547893563,0.6212757799999997,377769.5385783537,53558.968875909166,16.519809617886537,450.0,441.0,142.0,2.0,1.0,0.0,1.0,8.0,10.0,4.0,2.0
2025-11-19T22:04:06.624740,Edwards,baja,500000.0,371398.8899999998,128601.11000000022,0.2572022200000004,55196.87813529046,0.14861885595643676,0.7427977799999995,426595.76813529024,58516.66610091139,15.897850700430665,646.0,675.0,156.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:03:57.986448,IDOTRR,baja,500000.0,252186.45,247813.55,0.4956271,54133.54822302307,0.21465684703925633,0.5043729,306319.9982230231,24170.097517583577,8.566402985488489,480.0,150.0,0.0,2.0,1.0,0.0,1.0,8.0,10.0,4.0,2.0
2025-11-19T22:03:55.787301,MeadowV,baja,500000.0,365912.8899999999,134087.1100000001,0.2681742200000002,43697.54038633319,0.11942060960556268,0.7318257799999998,409610.4303863331,101454.59632112308,32.92314637783358,648.0,390.0,160.0,2.0,1.0,0.0,1.0,8.0,10.0,4.0,3.0
2025-11-19T22:04:15.568320,NPkVill,baja,500000.0,455298.88999999705,44701.110000002955,0.0894022200000059,25309.82299299125,0.05558946781748449,0.9105977799999941,480608.7129929883,33125.05461714149,7.402517163949564,1063.0,450.0,196.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,4.0
2025-11-19T22:04:02.122807,OldTown,baja,500000.0,303622.88999999955,196377.11000000045,0.39275422000000093,106383.89839046425,0.35038168034848893,0.6072457799999991,410006.7883904638,56894.157127645274,16.112184071177975,450.0,500.0,160.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:04:08.725908,SWISU,baja,500000.0,317387.8899999996,182612.1100000004,0.36522422000000077,96278.93273427238,0.3033478458622744,0.6347757799999992,413666.822734272,54427.544724531355,15.15077778411958,450.0,675.0,148.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,4.0
2025-11-19T22:04:13.426894,Sawyer,baja,500000.0,359663.88999302575,140336.11000697425,0.2806722200139485,19306.02251367265,0.05367795614412949,0.7193277799860515,378969.9125066984,-16205.150646058202,-4.100752339171268,660.0,450.0,161.99999990380823,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:21.624086,Blmngtn,media,500000.0,484187.88999999856,15812.11000000144,0.03162422000000288,31566.75233647792,0.06519525371953853,0.9683757799999971,515754.6423364765,53130.947985418665,11.48470098574344,1240.0,450.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:26.404497,CollgCr,media,500000.0,384488.88999999966,115511.11000000034,0.23102222000000067,46072.53090319288,0.11982799009665251,0.7689777799999993,430561.42090319254,25020.04235507961,6.169541180891178,768.0,450.0,162.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:17.351104,Gilbert,media,500000.0,417263.89,82736.10999999999,0.16547221999999998,59361.034213395964,0.14226257204618392,0.83452778,476624.924213396,50953.78319412924,11.970222616482934,898.0,450.0,162.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:19.460902,Greens,media,500000.0,477856.3899999989,22143.610000001092,0.04428722000000218,14305.562179616769,0.02993694858745491,0.9557127799999978,492161.9521796157,5027.895341356576,1.0321379240018862,1110.0,484.0,162.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:07.779860,Mitchel,media,500000.0,382174.8899999996,117825.1100000004,0.2356502200000008,4385.0853905372205,0.011474028004658353,0.7643497799999992,386559.9753905368,-15022.8584463991,-3.740911508308939,768.0,450.0,162.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:15.211053,NWAmes,media,500000.0,431004.55999999866,68995.44000000134,0.13799088000000267,9574.195943960163,0.022213676681193797,0.8620091199999973,440578.7559439588,11309.821706802177,2.6346704372867293,1063.0,450.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:01.288645,No aplicames,media,500000.0,355935.39,144064.61,0.28812921999999996,10261.500280387816,0.028829671251256628,0.71187078,366196.89028038783,-34885.81763918098,-8.69791116653596,715.0,450.0,162.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
2025-11-19T22:05:13.269507,SawyerW,media,500000.0,424703.8899999989,75296.11000000115,0.1505922200000023,13339.245055000472,0.03140834206863635,0.8494077799999978,438043.1350549994,19619.379141283804,4.688877929132105,929.0,450.0,162.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0
