timestamp,profile,tag,neigh,lot,budget,status,runtime_s,gap,xgb_model,reg_model,y_price,y_price_out,y_log_in,y_log_out,reg_price,delta_reg_abs,delta_reg_pct,cost,obj,slack,floor1,floor2,area_1st,area_2nd,bsmt,gr_liv_area,garage_area,screen_porch,pool_area,beds,fullbath,halfbath,kitchen,overall_qual,overall_cond,kitchen_qual,heating_qc,bldg_type
2025-11-28T19:54:25.857427,balanced,batch_500000,MeadowV,7000.0,500000.0,2,1.2986609935760498,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,331313.54667423986,269296.875,12.503578886854458,12.503573417663574,257038.15192945758,74275.39474478227,28.896642069371342,288295.75999999954,43017.78667424031,211704.24000000046,1.0,0.0,630.0,0.0,323.0,630.0,150.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,10.0,4.0,2.0,
2025-11-28T19:54:28.864562,balanced,batch_500000,IDOTRR,7000.0,500000.0,2,2.0079219341278076,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,333219.57915174525,333214.3125,12.716554346737356,12.716544151306152,339756.9379996385,-6537.358847893251,-1.9241281388932834,285377.8899999981,47841.68915174715,214622.1100000019,1.0,0.0,479.9999999999967,0.0,391.9999999999977,479.9999999999967,449.99999999998556,0.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:54:31.553513,balanced,batch_500000,BrDale,7000.0,500000.0,2,1.6846730709075928,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,393593.14419310377,393586.0625,12.883069251362384,12.883057594299316,400378.9336317644,-6785.789438660606,-1.6948417782893683,423014.88999999984,-29421.74580689607,76985.11000000016,1.0,1.0,483.0,465.0,483.0,948.0,450.0,162.0,0.0,2.0,1.0,1.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:54:33.848167,balanced,batch_500000,OldTown,7000.0,500000.0,2,1.3391380310058594,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,433327.83538836415,372929.84375,12.82915697388831,12.829148292541504,369944.08919652225,63383.7461918419,17.13333123648614,337408.88999999966,95918.94538836449,162591.11000000034,1.0,0.0,450.0,0.0,447.0,450.0,675.0,228.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:54:36.010165,balanced,batch_500000,BrkSide,7000.0,500000.0,2,1.1892778873443604,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,384070.59128382226,368919.875,12.818345129934327,12.818337440490723,371721.1734818995,12349.41780192277,3.322226088507737,311498.8899999996,72571.70128382265,188501.1100000004,1.0,0.0,450.0,0.0,392.0,450.0,450.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:54:38.048566,balanced,batch_500000,Edwards,7000.0,500000.0,2,1.041261911392212,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,298973.9192392427,226164.953125,12.328705324958069,12.329024314880371,253734.66328190482,45239.25595733785,17.82935582083873,252183.45,46790.469239242666,247816.55,1.0,0.0,498.0,0.0,100.0,498.0,150.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,10.0,4.0,2.0,
2025-11-28T19:54:40.313162,balanced,batch_500000,SWISU,7000.0,500000.0,2,1.2612102031707764,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,396012.93538230984,369308.5,12.819397210319284,12.819390296936035,352365.60340041213,43647.3319818977,12.386944571402696,316298.8899999992,79714.04538231064,183701.1100000008,1.0,0.0,450.0,0.0,392.0,450.0,450.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:54:43.519982,balanced,batch_500000,Sawyer,7000.0,500000.0,2,2.165130138397217,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,466808.3730482534,408062.875,12.924665251013884,12.91917896270752,443280.9905627839,23527.382485469512,5.307555024094186,415723.88999999926,51084.48304825416,84276.11000000074,1.0,0.0,870.0,0.0,870.0,870.0,450.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:54:45.921885,balanced,batch_500000,NPkVill,7000.0,500000.0,2,1.3740460872650146,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,506414.2318192004,452430.34375,13.022896305216525,13.022391319274902,464558.6987092597,41855.533109940705,9.009740475473404,498633.50999999786,7780.721819202532,1366.4900000021444,1.0,0.0,1241.0,0.0,1240.0,1241.0,450.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:54:49.568375,balanced,batch_500000,Blueste,7000.0,500000.0,2,2.6078310012817383,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,485531.4000714739,485521.71875,13.092995176912968,13.092981338500977,448122.9380534141,37408.4620180598,8.34781236161602,495266.38999999926,-9734.989928525349,4733.610000000743,1.0,0.0,1210.0,0.0,1210.0,1210.0,452.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:55:24.839397,balanced,batch_500000,No aplicames,7000.0,500000.0,2,4.011276960372925,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,366196.8902739735,365721.9375,12.810927796002172,12.80963134765625,399480.1561495983,-33283.265875624784,-8.33164435410924,353535.38999999955,12661.500273973972,146464.61000000045,1.0,0.0,715.0,0.0,675.0000000000001,715.0,449.99999999999835,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:55:28.172966,balanced,batch_500000,Mitchel,7000.0,500000.0,2,2.3296971321105957,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,454614.6157411032,418409.65625,12.944229176971385,12.944218635559082,430181.44072748465,24433.175013618544,5.679737129593347,416899.8899999992,37714.72574110399,83100.1100000008,1.0,0.0,898.0,0.0,870.0,898.0,450.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:55:34.695203,balanced,batch_500000,SawyerW,7000.0,500000.0,2,5.443195819854736,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,440409.8262842505,386483.5625,12.859079065010379,12.864847183227539,392062.9050524292,48346.921231821296,12.331419424991516,380978.8899834174,59430.93630083307,119021.11001658259,1.0,0.0,768.0,0.0,674.9999988945314,768.0,450.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:55:36.572918,balanced,batch_500000,NWAmes,7000.0,500000.0,2,0.8509120941162109,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,505456.9242560934,455850.96875,13.029937734824163,13.029923439025879,464125.16205244896,41331.76220364444,8.905305202774958,478775.3899999995,26681.534256093903,21224.61000000051,1.0,0.0,1210.0,0.0,1210.0,1210.0,450.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:55:38.829876,balanced,batch_500000,Gilbert,7000.0,500000.0,2,1.1894280910491943,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,447902.090960563,419909.46875,12.947806723403316,12.947796821594238,420028.199521345,27873.891439217958,6.636195253314524,415103.8899999998,32798.200960563205,84896.11000000022,1.0,0.0,898.0,0.0,870.0,898.0,450.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:55:41.558550,balanced,batch_500000,Greens,7000.0,500000.0,2,1.748823881149292,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,405147.95871812955,402474.21875,12.912000516166353,12.905388832092285,437779.4709366966,-32631.512218567077,-7.453869901379095,402564.88998499943,2583.068733130116,97435.11001500057,1.0,0.0,833.0,0.0,826.9999990000001,833.0,484.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:55:43.506916,balanced,batch_500000,Blmngtn,7000.0,500000.0,2,0.8860199451446533,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,512696.5157713912,469813.8125,13.060107900214149,13.060093879699707,462049.2800842056,50647.2356871856,10.961435905268688,482787.8899999989,29908.62577139231,17212.110000001092,1.0,0.0,1240.0,0.0,1240.0,1240.0,450.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:55:48.739812,balanced,batch_500000,CollgCr,7000.0,500000.0,2,4.205496072769165,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,476454.59983158956,418854.40625,12.945291921749984,12.945281028747559,424747.2483782778,51707.35145331174,12.173675438919249,414143.89,62310.70983158954,85856.10999999999,1.0,0.0,894.0,0.0,870.0,894.0,450.0,162.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:55:52.318577,balanced,batch_500000,Crawfor,7000.0,500000.0,2,2.5952749252319336,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,458931.1994874344,404856.78125,12.916629890474015,12.911291122436523,451286.13871061563,7645.0607768187765,1.6940606238564582,377573.8899999998,81357.30948743463,122426.11000000022,1.0,0.0,694.0,0.0,675.0,694.0,450.0,266.0,0.0,2.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:55:57.394926,balanced,batch_500000,ClearCr,7000.0,500000.0,2,4.0316150188446045,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,490107.8623459275,487421.53125,13.10237523260225,13.09688663482666,507924.56175718067,-17816.699411253154,-3.5077451953919563,495146.3899999997,-5038.527654072212,4853.610000000277,1.0,0.0,1210.0,0.0,1210.0,1210.0,450.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:56:01.082242,balanced,batch_500000,Somerst,7000.0,500000.0,2,2.6694600582122803,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,497387.5479378861,497380.28125,13.117125220987452,13.117112159729004,513445.2782435724,-16057.730305686302,-3.127447263828708,499158.8899999999,-1771.3420621138066,841.1100000001024,1.0,0.0,1240.0,0.0,1240.0,1240.0,450.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:56:03.800213,balanced,batch_500000,Timber,7000.0,500000.0,2,1.6578688621520996,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,486926.786752945,445999.25,13.008087920244607,13.008074760437012,490558.12922518904,-3631.342472244054,-0.7402471299333211,484783.5599587984,2143.2267941465834,15216.440041201597,1.0,0.0,1197.0,0.0,1197.0,1197.0,500.0,162.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:56:05.704659,balanced,batch_500000,Veenker,7000.0,500000.0,2,0.8645269870758057,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,517434.7088124614,485025.125,13.097447849829498,13.091958045959473,478194.69664382515,39240.012168636255,8.205865193411688,498846.38999999996,18588.318812461453,1153.6100000000442,1.0,0.0,1210.0,0.0,1210.0,1210.0,460.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:56:07.422441,balanced,batch_500000,GrnHill,7000.0,500000.0,2,0.6746609210968018,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,507861.6441530769,469376.28125,13.05917645505202,13.059162139892578,482431.9219305827,25429.722222494194,5.271152481106606,498984.13999999996,8877.504153076967,1015.8600000000442,1.0,0.0,1295.0,0.0,1277.0,1295.0,450.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:56:09.301459,balanced,batch_500000,NridgHt,7000.0,500000.0,2,0.8328089714050293,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,483900.6796655329,473054.5,13.072458394734786,13.066967964172363,515500.6675857209,-31599.987920187996,-6.129960620261144,499318.3900000001,-15417.710334467178,681.6099999999278,1.0,0.0,1302.0,0.0,1300.0,1302.0,460.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
2025-11-28T19:56:12.130708,balanced,batch_500000,StoneBr,7000.0,500000.0,2,1.8210690021514893,0.0,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/xgb/datos_nuevos/model_xgb.joblib,/Users/ignaciocuevasschotte/Documents/GitHub/Optimizacion-Casas-Ames-Iowa-Capstone-/models/reg/base_reg_vale.joblib,505622.073642277,501073.84375,13.129999800264223,13.124510765075684,528004.869943726,-22382.79630144901,-4.2391268671128985,499158.8899999953,6463.183642281685,841.1100000047009,1.0,0.0,1240.0,0.0,1240.0,1240.0,450.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,10.0,4.0,3.0,
